timestamp,value
2020-06-16 18:56:45 +0900,130
2020-06-16 18:47:43 +0900,112
2020-06-16 18:59:58 +0900,117
2020-06-16 19:08:13 +0900,145
2020-06-16 19:04:14 +0900,111
2020-06-16 19:13:38 +0900,130
2020-06-16 19:16:05 +0900,127
2020-06-16 19:19:25 +0900,133
2020-06-16 19:09:05 +0900,136
2020-06-16 19:24:42 +0900,98
2020-06-16 19:24:47 +0900,125
2020-06-16 19:24:49 +0900,123
2020-06-16 19:24:58 +0900,127
2020-06-16 19:24:59 +0900,127
2020-06-16 19:25:04 +0900,124
2020-06-16 19:25:10 +0900,125
2020-06-16 19:25:30 +0900,125
2020-06-16 19:25:37 +0900,124
2020-06-16 19:25:45 +0900,121
2020-06-16 19:25:51 +0900,123
2020-06-16 19:25:58 +0900,124
2020-06-16 19:26:03 +0900,126
2020-06-16 19:26:05 +0900,128
2020-06-16 19:26:09 +0900,128
2020-06-16 19:26:14 +0900,127
2020-06-16 19:26:22 +0900,125
2020-06-16 19:26:26 +0900,130
2020-06-16 19:26:30 +0900,128
2020-06-16 19:26:38 +0900,131
2020-06-16 19:26:43 +0900,136
2020-06-16 19:26:48 +0900,139
2020-06-16 19:26:50 +0900,141
2020-06-16 19:26:55 +0900,143
2020-06-16 19:27:01 +0900,143
2020-06-16 19:27:08 +0900,143
2020-06-16 19:27:12 +0900,142
2020-06-16 19:27:15 +0900,142
2020-06-16 19:27:23 +0900,144
2020-06-16 19:27:25 +0900,144
2020-06-16 19:27:29 +0900,144
2020-06-16 19:27:38 +0900,145
2020-06-16 19:27:41 +0900,146
2020-06-16 19:27:45 +0900,146
2020-06-16 19:27:53 +0900,146
2020-06-16 19:27:55 +0900,146
2020-06-16 19:28:01 +0900,147
2020-06-16 19:28:08 +0900,145
2020-06-16 19:28:11 +0900,143
2020-06-16 19:28:14 +0900,143
2020-06-16 19:28:20 +0900,142
2020-06-16 19:28:25 +0900,140
2020-06-16 19:28:33 +0900,141
2020-06-16 19:28:37 +0900,142
2020-06-16 19:28:39 +0900,141
2020-06-16 19:28:48 +0900,141
2020-06-16 19:28:50 +0900,141
2020-06-16 19:28:58 +0900,135
2020-06-16 19:29:00 +0900,136
2020-06-16 19:29:06 +0900,136
2020-06-16 19:29:09 +0900,134
2020-06-16 19:29:14 +0900,134
2020-06-16 19:29:21 +0900,125
2020-06-16 19:29:28 +0900,131
2020-06-16 19:29:33 +0900,132
2020-06-16 19:29:37 +0900,129
2020-06-16 19:29:42 +0900,127
2020-06-16 19:29:44 +0900,126
2020-06-16 19:29:50 +0900,126
2020-06-16 19:29:57 +0900,124
2020-06-16 19:30:01 +0900,123
2020-06-16 19:30:08 +0900,126
2020-06-16 19:30:09 +0900,126
2020-06-16 19:30:15 +0900,117
2020-06-16 19:30:22 +0900,124
2020-06-16 19:30:25 +0900,124
2020-06-16 19:30:33 +0900,123
2020-06-16 19:30:37 +0900,119
2020-06-16 19:30:40 +0900,120
2020-06-16 19:30:46 +0900,122
2020-06-16 19:30:51 +0900,121
2020-06-16 19:30:58 +0900,124
2020-06-16 19:31:02 +0900,122
2020-06-16 19:31:06 +0900,125
2020-06-16 19:31:13 +0900,120
2020-06-16 19:31:16 +0900,120
2020-06-16 19:31:19 +0900,121
2020-06-16 19:31:28 +0900,122
2020-06-16 19:31:29 +0900,122
2020-06-16 19:31:37 +0900,125
2020-06-16 19:31:39 +0900,123
2020-06-16 19:31:45 +0900,119
2020-06-16 19:31:49 +0900,124
2020-06-16 19:31:58 +0900,124
2020-06-16 19:32:01 +0900,126
2020-06-16 19:32:07 +0900,120
2020-06-16 19:32:09 +0900,119
2020-06-16 19:32:17 +0900,119
2020-06-16 19:32:20 +0900,118
2020-06-16 19:32:28 +0900,116
2020-06-16 19:32:33 +0900,115
2020-06-16 19:32:38 +0900,118
2020-06-16 19:32:42 +0900,119
2020-06-16 19:32:44 +0900,119
2020-06-16 19:32:49 +0900,118
2020-06-16 19:32:54 +0900,117
2020-06-16 19:32:59 +0900,120
2020-06-16 19:33:04 +0900,115
2020-06-16 19:33:13 +0900,114
2020-06-16 19:33:16 +0900,115
2020-06-16 19:33:19 +0900,118
2020-06-16 19:33:28 +0900,118
2020-06-16 19:33:30 +0900,118
2020-06-16 19:33:36 +0900,120
2020-06-16 19:33:43 +0900,119
2020-06-16 19:33:47 +0900,120
2020-06-16 19:33:53 +0900,122
2020-06-16 19:33:54 +0900,121
2020-06-16 19:34:03 +0900,118
2020-06-16 19:35:41 +0900,107
2020-06-16 19:38:25 +0900,68
2020-06-16 19:50:22 +0900,66
2020-06-16 19:55:43 +0900,99
2020-06-16 20:06:12 +0900,117
2020-06-16 19:59:03 +0900,65
2020-06-16 20:06:37 +0900,75
2020-06-16 20:11:29 +0900,73
2020-06-16 20:16:08 +0900,68
2020-06-16 20:20:08 +0900,68
2020-06-16 20:22:32 +0900,62
2020-06-16 20:30:59 +0900,102
2020-06-16 20:35:49 +0900,121
2020-06-16 20:38:28 +0900,119
2020-06-16 20:33:01 +0900,52
2020-06-16 20:42:23 +0900,72
2020-06-16 20:44:22 +0900,73
2020-06-16 20:59:29 +0900,66
2020-06-16 21:06:46 +0900,76
2020-06-16 21:10:20 +0900,80
2020-06-16 21:13:49 +0900,54
2020-06-16 21:21:51 +0900,56
2020-06-16 21:26:35 +0900,49
2020-06-16 21:28:31 +0900,56
2020-06-16 21:35:48 +0900,65
2020-06-16 21:40:49 +0900,96
2020-06-16 21:45:34 +0900,59
2020-06-16 21:51:51 +0900,97
2020-06-16 21:56:28 +0900,97
2020-06-16 21:57:35 +0900,96
2020-06-16 22:05:12 +0900,96
2020-06-16 22:07:47 +0900,95
2020-06-16 22:21:18 +0900,100
2020-06-16 22:26:41 +0900,89
2020-06-16 22:28:05 +0900,94
2020-06-16 22:37:24 +0900,92
2020-06-16 22:42:00 +0900,96
2020-06-16 22:47:15 +0900,87
2020-06-16 23:00:12 +0900,89
2020-06-16 23:05:25 +0900,91
2020-06-16 23:10:31 +0900,84
2020-06-16 23:17:20 +0900,94
2020-06-16 23:18:27 +0900,88
2020-06-16 23:26:57 +0900,90
2020-06-16 23:37:39 +0900,94
2020-06-16 23:43:23 +0900,85
2020-06-16 23:48:09 +0900,71
2020-06-16 23:55:42 +0900,66
2020-06-16 23:57:56 +0900,95
2020-06-17 00:05:50 +0900,78
2020-06-17 00:16:57 +0900,75
2020-06-17 00:18:26 +0900,89
2020-06-17 00:23:16 +0900,91
2020-06-17 00:30:17 +0900,94
2020-06-17 00:35:01 +0900,89
2020-06-17 00:40:18 +0900,89
2020-06-17 00:47:16 +0900,66
2020-06-17 00:48:20 +0900,88
2020-06-17 00:53:10 +0900,91
2020-06-17 01:05:14 +0900,91
2020-06-17 01:16:04 +0900,96
2020-06-17 01:22:06 +0900,96
2020-06-17 01:25:11 +0900,98
2020-06-17 01:28:42 +0900,95
2020-06-17 01:36:44 +0900,96
2020-06-17 01:39:12 +0900,83
2020-06-17 01:47:04 +0900,84
2020-06-17 01:52:19 +0900,89
2020-06-17 01:56:26 +0900,83
2020-06-17 01:57:31 +0900,89
2020-06-17 02:06:06 +0900,87
2020-06-17 02:09:36 +0900,79
2020-06-17 02:16:47 +0900,85
2020-06-17 02:18:09 +0900,87
2020-06-17 02:22:45 +0900,89
2020-06-17 02:29:48 +0900,97
2020-06-17 02:37:07 +0900,85
2020-06-17 02:39:54 +0900,80
2020-06-17 02:44:42 +0900,85
2020-06-17 02:48:42 +0900,90
2020-06-17 02:53:27 +0900,79
2020-06-17 03:01:52 +0900,79
2020-06-17 03:07:08 +0900,78
2020-06-17 03:10:01 +0900,77
2020-06-17 03:14:20 +0900,85
2020-06-17 03:20:26 +0900,79
2020-06-17 03:27:21 +0900,77
2020-06-17 03:31:19 +0900,78
2020-06-17 03:35:01 +0900,74
2020-06-17 03:41:55 +0900,72
2020-06-17 03:45:03 +0900,76
2020-06-17 03:50:43 +0900,76
2020-06-17 03:53:32 +0900,75
2020-06-17 03:59:19 +0900,76
2020-06-17 04:03:34 +0900,75
2020-06-17 04:11:47 +0900,85
2020-06-17 04:12:56 +0900,87
2020-06-17 04:21:51 +0900,82
2020-06-17 04:23:13 +0900,80
2020-06-17 04:32:07 +0900,91
2020-06-17 04:37:25 +0900,87
2020-06-17 04:38:39 +0900,87
2020-06-17 04:46:41 +0900,85
2020-06-17 04:48:20 +0900,79
2020-06-17 04:53:30 +0900,74
2020-06-17 04:57:41 +0900,72
2020-06-17 05:02:47 +0900,70
2020-06-17 05:07:29 +0900,69
2020-06-17 05:12:32 +0900,68
2020-06-17 05:17:54 +0900,67
2020-06-17 05:22:29 +0900,67
2020-06-17 05:29:09 +0900,65
2020-06-17 05:33:20 +0900,66
2020-06-17 05:41:55 +0900,66.7826
2020-06-17 05:38:15 +0900,67
2020-06-17 05:43:02 +0900,67
2020-06-17 05:48:16 +0900,69
2020-06-17 05:53:37 +0900,66
2020-06-17 05:57:37 +0900,66
2020-06-17 06:03:20 +0900,66
2020-06-17 06:07:42 +0900,66
2020-06-17 06:15:17 +0900,66
2020-06-17 06:18:09 +0900,68
2020-06-17 06:26:32 +0900,70
2020-06-17 06:28:22 +0900,67
2020-06-17 06:34:59 +0900,66
2020-06-17 06:41:41 +0900,67
2020-06-17 06:44:08 +0900,68
2020-06-17 06:48:43 +0900,70
2020-06-17 06:52:33 +0900,70
2020-06-17 06:57:43 +0900,66
2020-06-17 07:02:33 +0900,66
2020-06-17 07:07:33 +0900,66
2020-06-17 07:12:43 +0900,68
2020-06-17 07:19:08 +0900,67
2020-06-17 07:22:38 +0900,68
2020-06-17 07:28:23 +0900,67
2020-06-17 07:32:43 +0900,68
2020-06-17 07:38:08 +0900,67
2020-06-17 07:43:43 +0900,64
2020-06-17 07:48:58 +0900,66
2020-06-17 07:52:33 +0900,66
2020-06-17 07:58:44 +0900,65
2020-06-17 08:04:29 +0900,67
2020-06-17 08:08:57 +0900,67
2020-06-17 08:14:14 +0900,64
2020-06-17 08:19:14 +0900,65
2020-06-17 08:22:54 +0900,68
2020-06-17 08:30:44 +0900,66
2020-06-17 08:33:45 +0900,67
2020-06-17 08:37:35 +0900,68
2020-06-17 08:44:10 +0900,67
2020-06-17 08:47:40 +0900,68
2020-06-17 08:52:50 +0900,67
2020-06-17 08:57:35 +0900,68
2020-06-17 09:03:21 +0900,67
2020-06-17 09:08:10 +0900,67
2020-06-17 09:12:30 +0900,68
2020-06-17 09:17:51 +0900,69
2020-06-17 09:22:46 +0900,68
2020-06-17 09:28:11 +0900,67
2020-06-17 09:33:41 +0900,66
2020-06-17 09:41:56 +0900,62.6939
2020-06-17 09:38:56 +0900,63
2020-06-17 09:43:21 +0900,64
2020-06-17 09:47:58 +0900,66
2020-06-17 09:52:33 +0900,66
2020-06-17 09:57:38 +0900,65
2020-06-17 10:02:38 +0900,65
2020-06-17 10:08:08 +0900,65
2020-06-17 10:12:53 +0900,66
2020-06-17 10:17:46 +0900,61
2020-06-17 10:26:50 +0900,65
2020-06-17 10:28:48 +0900,62
2020-06-17 10:34:15 +0900,63
2020-06-17 10:38:49 +0900,63
2020-06-17 10:44:59 +0900,65
2020-06-17 10:50:19 +0900,63
2020-06-17 10:53:20 +0900,72
2020-06-17 10:58:14 +0900,66
2020-06-17 11:03:44 +0900,66
2020-06-17 11:08:09 +0900,67
2020-06-17 11:13:34 +0900,68
2020-06-17 11:17:49 +0900,69
2020-06-17 11:23:45 +0900,68
2020-06-17 11:27:40 +0900,67
2020-06-17 11:33:30 +0900,68
2020-06-17 11:37:30 +0900,68
2020-06-17 11:43:22 +0900,68
2020-06-17 11:47:50 +0900,65
2020-06-17 11:53:30 +0900,66
2020-06-17 11:57:45 +0900,68
2020-06-17 12:02:45 +0900,68
2020-06-17 12:07:35 +0900,66
2020-06-17 12:14:15 +0900,65
2020-06-17 12:17:55 +0900,65
2020-06-17 12:22:35 +0900,63
2020-06-17 12:27:36 +0900,64
2020-06-17 12:32:31 +0900,64
2020-06-17 12:38:43 +0900,65
2020-06-17 12:43:46 +0900,67
2020-06-17 12:49:01 +0900,65
2020-06-17 12:54:11 +0900,65
2020-06-17 12:57:41 +0900,66
2020-06-17 13:04:03 +0900,73
2020-06-17 13:10:32 +0900,74
2020-06-17 13:16:34 +0900,72
2020-06-17 13:18:47 +0900,70
2020-06-17 13:26:17 +0900,72
2020-06-17 13:30:37 +0900,72
2020-06-17 13:32:37 +0900,71
2020-06-17 13:37:36 +0900,72
2020-06-17 13:45:29 +0900,80
2020-06-17 13:51:53 +0900,76
2020-06-17 13:54:36 +0900,69
2020-06-17 14:00:19 +0900,90.3529
2020-06-17 14:01:24 +0900,86
2020-06-17 14:06:13 +0900,91
2020-06-17 14:07:46 +0900,89
2020-06-17 14:12:30 +0900,89
2020-06-17 14:21:59 +0900,85
2020-06-17 14:26:47 +0900,91
2020-06-17 14:27:51 +0900,94
2020-06-17 14:33:53 +0900,88
2020-06-17 14:39:16 +0900,91
2020-06-17 14:45:27 +0900,92
2020-06-17 14:47:32 +0900,92
2020-06-17 14:56:16 +0900,97
2020-06-17 15:01:37 +0900,96
2020-06-17 15:02:52 +0900,96
2020-06-17 15:10:17 +0900,92
2020-06-17 15:21:04 +0900,103
2020-06-17 15:23:01 +0900,101
2020-06-17 15:30:30 +0900,102
2020-06-17 15:34:02 +0900,96
2020-06-17 15:42:29 +0900,101
2020-06-17 15:43:45 +0900,99
2020-06-17 15:52:12 +0900,100
2020-06-17 15:54:36 +0900,97
2020-06-17 15:59:40 +0900,92
2020-06-17 16:02:56 +0900,94
2020-06-17 16:09:33 +0900,98
2020-06-17 16:13:34 +0900,96
2020-06-17 16:17:56 +0900,99
2020-06-17 16:22:31 +0900,96
2020-06-17 16:29:10 +0900,97
2020-06-17 16:33:58 +0900,95
2020-06-17 16:40:47 +0900,93
2020-06-17 16:46:28 +0900,85
2020-06-17 16:51:17 +0900,89
2020-06-17 16:54:51 +0900,97
2020-06-17 16:59:09 +0900,92
2020-06-17 17:26:49 +0900,92
2020-06-17 17:33:11 +0900,88
2020-06-17 17:45:18 +0900,100
2020-06-17 17:50:06 +0900,96
2020-06-17 17:53:27 +0900,95
2020-06-17 18:00:37 +0900,96
2020-06-17 18:06:53 +0900,89
2020-06-17 18:11:05 +0900,93
2020-06-17 18:15:21 +0900,96
2020-06-17 18:20:54 +0900,89
2020-06-17 18:27:22 +0900,85
2020-06-17 18:32:28 +0900,87
2020-06-17 18:35:08 +0900,86
2020-06-17 18:39:36 +0900,91
2020-06-17 18:46:37 +0900,85
2020-06-17 18:49:08 +0900,84
2020-06-17 18:55:11 +0900,90
2020-06-17 18:57:46 +0900,89
2020-06-17 19:04:44 +0900,90
2020-06-17 19:07:30 +0900,64
2020-06-17 19:21:48 +0900,85
2020-06-17 19:29:54 +0900,79
2020-06-17 19:32:57 +0900,76
2020-06-17 19:37:44 +0900,75
2020-06-17 19:43:32 +0900,81
2020-06-17 19:56:49 +0900,79
2020-06-17 20:05:49 +0900,77
2020-06-17 20:42:17 +0900,77
2020-06-17 22:17:08 +0900,67
2020-06-17 22:18:35 +0900,97
2020-06-17 22:31:00 +0900,94
2020-06-17 22:34:34 +0900,105
2020-06-17 22:50:26 +0900,85
2020-06-17 22:55:35 +0900,78
2020-06-17 22:59:14 +0900,80
2020-06-17 23:15:15 +0900,84
2020-06-17 23:20:36 +0900,102
2020-06-17 23:24:07 +0900,101
2020-06-17 23:28:03 +0900,106
2020-06-17 23:29:29 +0900,103
2020-06-17 23:32:37 +0900,102
2020-06-17 23:36:51 +0900,104
2020-06-17 23:40:30 +0900,97
2020-06-17 23:53:38 +0900,94
2020-06-18 00:11:58 +0900,101
2020-06-18 00:16:21 +0900,96
2020-06-18 00:17:39 +0900,95
2020-06-18 00:23:51 +0900,106
2020-06-18 00:31:19 +0900,104
2020-06-18 00:33:03 +0900,101
2020-06-18 00:38:41 +0900,89
2020-06-18 00:48:53 +0900,101
2020-06-18 00:52:40 +0900,96
2020-06-18 01:01:06 +0900,97
2020-06-18 01:06:05 +0900,98
2020-06-18 01:08:46 +0900,95
2020-06-18 01:21:04 +0900,86
2020-06-18 01:25:33 +0900,90
2020-06-18 01:30:39 +0900,86
2020-06-18 01:33:29 +0900,90
2020-06-18 01:46:20 +0900,85
2020-06-18 01:50:09 +0900,89
2020-06-18 01:56:05 +0900,89
2020-06-18 02:00:50 +0900,87
2020-06-18 02:07:24 +0900,91
2020-06-18 02:11:00 +0900,90
2020-06-18 02:17:10 +0900,94.2331
2020-06-18 02:16:59 +0900,87
2020-06-18 02:19:48 +0900,81
2020-06-18 02:27:03 +0900,79
2020-06-18 02:29:53 +0900,80
2020-06-18 02:36:30 +0900,80
2020-06-18 02:38:49 +0900,76
2020-06-18 02:47:19 +0900,80
2020-06-18 02:50:19 +0900,79
2020-06-18 02:53:01 +0900,61
2020-06-18 03:01:06 +0900,75
2020-06-18 03:03:31 +0900,93
2020-06-18 03:11:02 +0900,87
2020-06-18 03:16:40 +0900,85
2020-06-18 03:19:24 +0900,82
2020-06-18 03:23:29 +0900,89
2020-06-18 03:27:33 +0900,80
2020-06-18 03:33:38 +0900,90
2020-06-18 03:38:26 +0900,96
2020-06-18 03:44:53 +0900,91
2020-06-18 03:50:37 +0900,84
2020-06-18 03:57:09 +0900,83
2020-06-18 03:58:35 +0900,83
2020-06-18 04:06:13 +0900,84
2020-06-18 04:07:41 +0900,91
2020-06-18 04:17:14 +0900,85
2020-06-18 04:18:46 +0900,93
2020-06-18 04:26:28 +0900,88
2020-06-18 04:27:59 +0900,90
2020-06-18 04:36:51 +0900,88
2020-06-18 04:42:05 +0900,81
2020-06-18 04:45:38 +0900,80
2020-06-18 04:47:58 +0900,81
2020-06-18 04:56:56 +0900,79
2020-06-18 04:58:33 +0900,79
2020-06-18 05:03:49 +0900,79
2020-06-18 05:07:39 +0900,74
2020-06-18 05:12:34 +0900,72
2020-06-18 05:18:04 +0900,72
2020-06-18 05:23:12 +0900,72
2020-06-18 05:27:39 +0900,71
2020-06-18 05:32:45 +0900,73
2020-06-18 05:41:55 +0900,71.7757
2020-06-18 05:37:35 +0900,71
2020-06-18 05:43:57 +0900,70
2020-06-18 05:47:47 +0900,70
2020-06-18 05:53:19 +0900,67
2020-06-18 05:58:17 +0900,66
2020-06-18 06:03:20 +0900,69
2020-06-18 06:09:37 +0900,68
2020-06-18 06:13:40 +0900,70
2020-06-18 06:17:42 +0900,69
2020-06-18 06:22:37 +0900,66
2020-06-18 06:27:58 +0900,70
2020-06-18 06:33:19 +0900,70
2020-06-18 06:40:13 +0900,68
2020-06-18 06:43:38 +0900,68
2020-06-18 06:47:48 +0900,68
2020-06-18 06:52:33 +0900,68
2020-06-18 06:57:33 +0900,68
2020-06-18 07:04:19 +0900,68
2020-06-18 07:07:44 +0900,67
2020-06-18 07:13:54 +0900,66
2020-06-18 07:17:34 +0900,68
2020-06-18 07:22:46 +0900,67
2020-06-18 07:28:14 +0900,65
2020-06-18 07:32:34 +0900,65
2020-06-18 07:38:14 +0900,66
2020-06-18 07:43:44 +0900,68
2020-06-18 07:49:54 +0900,66
2020-06-18 07:54:19 +0900,66
2020-06-18 07:57:34 +0900,67
2020-06-18 08:02:39 +0900,68
2020-06-18 08:07:29 +0900,68
2020-06-18 08:13:54 +0900,71
2020-06-18 08:18:53 +0900,68
2020-06-18 08:22:54 +0900,69
2020-06-18 08:28:04 +0900,67
2020-06-18 08:37:09 +0900,66
2020-06-18 08:38:49 +0900,66
2020-06-18 08:43:50 +0900,67
2020-06-18 08:47:50 +0900,67
2020-06-18 08:52:40 +0900,66
2020-06-18 09:00:29 +0900,69
2020-06-18 09:02:35 +0900,70
2020-06-18 09:08:30 +0900,69
2020-06-18 09:13:22 +0900,70
2020-06-18 09:17:56 +0900,69
2020-06-18 09:24:45 +0900,68
2020-06-18 09:27:30 +0900,69
2020-06-18 09:32:35 +0900,68
2020-06-18 09:41:55 +0900,68.1156
2020-06-18 09:37:30 +0900,67
2020-06-18 09:43:47 +0900,69
2020-06-18 09:47:32 +0900,70
2020-06-18 09:52:37 +0900,68
2020-06-18 09:57:42 +0900,68
2020-06-18 10:04:28 +0900,66
2020-06-18 10:07:33 +0900,65
2020-06-18 10:13:33 +0900,65
2020-06-18 10:18:33 +0900,65
2020-06-18 10:22:48 +0900,65
2020-06-18 10:27:33 +0900,65
2020-06-18 10:32:33 +0900,65
2020-06-18 10:37:50 +0900,62
2020-06-18 10:44:08 +0900,65
2020-06-18 10:48:03 +0900,66
2020-06-18 10:53:23 +0900,66
2020-06-18 10:59:58 +0900,65
2020-06-18 11:02:36 +0900,68
2020-06-18 11:10:14 +0900,68
2020-06-18 11:16:44 +0900,67
2020-06-18 11:19:55 +0900,68
2020-06-18 11:22:38 +0900,69
2020-06-18 11:28:54 +0900,72
2020-06-18 11:33:38 +0900,75
2020-06-18 11:39:34 +0900,80
2020-06-18 11:43:49 +0900,76
2020-06-18 11:48:39 +0900,76
2020-06-18 11:53:40 +0900,74
2020-06-18 11:59:59 +0900,75
2020-06-18 12:02:49 +0900,75
2020-06-18 12:07:45 +0900,73
2020-06-18 12:13:54 +0900,76
2020-06-18 12:18:00 +0900,79
2020-06-18 12:26:40 +0900,80
2020-06-18 12:28:30 +0900,80
2020-06-18 12:33:30 +0900,80
2020-06-18 12:37:30 +0900,75
2020-06-18 12:47:29 +0900,97
2020-06-18 12:52:05 +0900,95
2020-06-18 12:56:00 +0900,91
2020-06-18 12:58:31 +0900,97
2020-06-18 13:04:13 +0900,97
2020-06-18 13:07:42 +0900,94
2020-06-18 13:13:28 +0900,92
2020-06-18 13:17:35 +0900,98
2020-06-18 13:26:55 +0900,120
2020-06-18 13:32:12 +0900,116
2020-06-18 13:36:01 +0900,107
2020-06-18 13:37:40 +0900,103
2020-06-18 13:34:37 +0900,106
2020-06-18 13:37:32 +0900,104
2020-06-18 13:39:23 +0900,103
2020-06-18 13:43:44 +0900,109
2020-06-18 19:42:47 +0900,75
2020-06-18 19:48:09 +0900,73
2020-06-18 19:51:27 +0900,100
2020-06-18 19:55:24 +0900,106
2020-06-18 20:02:31 +0900,113
2020-06-18 20:07:54 +0900,100
2020-06-18 20:12:59 +0900,95
2020-06-18 20:15:12 +0900,95
2020-06-18 20:23:04 +0900,100
2020-06-18 20:28:05 +0900,106
2020-06-18 20:29:33 +0900,117
2020-06-18 20:36:43 +0900,99
2020-06-18 20:40:37 +0900,103
